NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Município (Código),Município,Variável (Código),Variável,Ano (Código),Ano
6,Município,40,Mil Reais,4263664,4304705,Carazinho - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,132727,4304713,Caraá - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,3384038,4304804,Carlos Barbosa - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,54403,4304853,Carlos Gomes - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,747423,4304903,Casca - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,165299,4304952,Caseiros - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,425148,4305009,Catuípe - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,34342097,4305108,Caxias do Sul - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,96416,4305116,Centenário - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,158653,4305124,Cerrito - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,87040,4305132,Cerro Branco - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,65563,4305157,Cerro Grande - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,217108,4305173,Cerro Grande do Sul - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,784742,4305207,Cerro Largo - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,618858,4305306,Chapada - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1828634,4305355,Charqueadas - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,127993,4305371,Charrua - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,241092,4305405,Chiapetta - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,422834,4305439,Chuí - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,142420,4305447,Chuvisca - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,364733,4305454,Cidreira - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,225964,4305504,Ciríaco - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,76751,4305587,Colinas - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,241830,4305603,Colorado - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,503407,4305702,Condor - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,442901,4305801,Constantina - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,46505,4305835,Coqueiro Baixo - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,154516,4305850,Coqueiros do Sul - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,181360,4305871,Coronel Barros - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,359354,4305900,Coronel Bicaco - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,45945,4305934,Coronel Pilar - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,167746,4305959,Cotiporã - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,299358,4305975,Coxilha - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,493119,4306007,Crissiumal - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,332136,4306056,Cristal - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,85680,4306072,Cristal do Sul - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,4121143,4306106,Cruz Alta - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,106378,4306130,Cruzaltense - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,663727,4306205,Cruzeiro do Sul - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,193222,4306304,David Canabarro - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,104476,4306320,Derrubadas - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,48711,4306353,Dezesseis de Novembro - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,180078,4306379,Dilermando de Aguiar - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,2502141,4306403,Dois Irmãos - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,126527,4306429,Dois Irmãos das Missões - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,157966,4306452,Dois Lajeados - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,341143,4306502,Dom Feliciano - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,70196,4306551,Dom Pedro de Alcântara - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,2000958,4306601,Dom Pedrito - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,90196,4306700,Dona Francisca - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,236103,4306734,Doutor Maurício Cardoso - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,75699,4306759,Doutor Ricardo - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,2442465,4306767,Eldorado do Sul - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1230651,4306809,Encantado - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1103751,4306908,Encruzilhada do Sul - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,54280,4306924,Engenho Velho - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,487687,4306932,Entre-Ijuís - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,212453,4306957,Entre Rios do Sul - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,202452,4306973,Erebango - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,7683907,4307005,Erechim - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,184106,4307054,Ernestina - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,198899,4307104,Herval - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,151708,4307203,Erval Grande - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,273787,4307302,Erval Seco - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,298732,4307401,Esmeralda - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,92398,4307450,Esperança do Sul - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,881529,4307500,Espumoso - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,434148,4307559,Estação - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1991877,4307609,Estância Velha - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,4301275,4307708,Esteio - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,2197232,4307807,Estrela - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,135369,4307815,Estrela Velha - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,244029,4307831,Eugênio de Castro - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,176739,4307864,Fagundes Varela - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,4580129,4307906,Farroupilha - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,252775,4308003,Faxinal do Soturno - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,79769,4308052,Faxinalzinho - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,126583,4308078,Fazenda Vilanova - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,589303,4308102,Feliz - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,2843723,4308201,Flores da Cunha - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,83641,4308250,Floriano Peixoto - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,229958,4308300,Fontoura Xavier - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,223399,4308409,Formigueiro - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,53273,4308433,Forquetinha - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,335874,4308458,Fortaleza dos Valos - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1568643,4308508,Frederico Westphalen - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,3135769,4308607,Garibaldi - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,128027,4308656,Garruchos - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,297937,4308706,Gaurama - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,230188,4308805,General Câmara - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,144754,4308854,Gentil - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,817985,4308904,Getúlio Vargas - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,939756,4309001,Giruá - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,389247,4309050,Glorinha - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,3140827,4309100,Gramado - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,67782,4309126,Gramado dos Loureiros - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,108557,4309159,Gramado Xavier - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,13005577,4309209,Gravataí - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,93574,4309258,Guabiju - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,8316851,4309308,Guaíba - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1123503,4309407,Guaporé - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,284710,4309506,Guarani das Missões - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,260997,4309555,Harmonia - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,63386,4309571,Herveiras - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,3718636,4309605,Horizontina - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,230214,4309654,Hulha Negra - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,198250,4309704,Humaitá - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,99944,4309753,Ibarama - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,244156,4309803,Ibiaçá - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,346200,4309902,Ibiraiaras - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,169674,4309951,Ibirapuitã - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1721332,4310009,Ibirubá - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,2189301,4310108,Igrejinha - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,5484608,4310207,Ijuí - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,129559,4310306,Ilópolis - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,670989,4310330,Imbé - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,651739,4310363,Imigrante - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,386702,4310405,Independência - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,73658,4310413,Inhacorá - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,244511,4310439,Ipê - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,168815,4310462,Ipiranga do Sul - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,239122,4310504,Iraí - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,268604,4310538,Itaara - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,90323,4310553,Itacurubi - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,89665,4310579,Itapuca - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1751877,4310603,Itaqui - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,83433,4310652,Itati - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,73188,4310702,Itatiba do Sul - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,48523,4310751,Ivorá - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1361667,4310801,Ivoti - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,117256,4310850,Jaboticaba - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,113790,4310876,Jacuizinho - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,224850,4310900,Jacutinga - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,954110,4311007,Jaguarão - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,293650,4311106,Jaguari - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,84089,4311122,Jaquirana - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,239812,4311130,Jari - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,453632,4311155,Jóia - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1411167,4311205,Júlio de Castilhos - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,61445,4311239,Lagoa Bonita do Sul - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,115219,4311254,Lagoão - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,94630,4311270,Lagoa dos Três Cantos - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1508707,4311304,Lagoa Vermelha - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,6109235,4311403,Lajeado - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,59389,4311429,Lajeado do Bugre - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,382168,4311502,Lavras do Sul - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,137100,4311601,Liberato Salzano - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,324204,4311627,Lindolfo Collor - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,65804,4311643,Linha Nova - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,252364,4311700,Machadinho - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,282138,4311718,Maçambará - RS,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,79330,4311734,Mampituba - RS,37,Produto Interno Bruto a preços correntes,2022,2022
